"idPopulations0","PMID","pNam","popSize","nCases","nControls","popCountry","popMainChar","pSecChar","inclCrit","ageUni","ageMean","ageSD","ageLow","ageUp","femaleFreq","ageClass","sexClass","popDisease","popComorbidity","fromCode","projectName","uploadDate"
,"17653259",,"237",,,"",," neurologist-confirmed painful HIV-SN.",,,,,,,,,," HIV-associated sensory neuropathies:",,1,"vacNemus2","2024-03-08"
,"17652966",,,,,"",," inflammatory demyelinating neuropathies.",,,,,,,,,," inflammatory demyelinating neuropathy",,1,"vacNemus2","2024-03-08"
,"17632425",,"4",,,"mongolian",," degenerative neurologic disorders,",,,,,,,,,," auditory neuropathy.",,1,"vacNemus2","2024-03-08"
,"17629810",,"62",,,"switzerland",," relapsed/refractory multiple myeloma",,,,,,,,,," multiple myeloma.",,1,"vacNemus2","2024-03-08"
,"17628499",,,,,"",," ANSWERNO",,,,,,,,,," peripheral neuropathy.",,1,"vacNemus2","2024-03-08"
,"17614819",,"54",,,"",," advanced MM",,,,,,,,,," relapsed multiple myeloma.",,1,"vacNemus2","2024-03-08"
,"21475436",,"40",,,"",," diabetic nephropathy and neuropathy.",,,,,,,,,," diabetetes mellitus",,1,"vacNemus2","2024-03-08"
,"17593015",,"192",,,"",," preexisting glaucoma with progressive optic neuropathy",,,,,,,,,," intravitreal triamcinolone acetonide. .Other:",,1,"vacNemus2","2024-03-08"
,"17580581",,"20",,,"",," injecttion,",,,,,,,,,," mivacurium",,1,"vacNemus2","2024-03-08"
,"17570596",,"64",,,"",," neuropathic pain.",,,,,,,,,," spinal sensory processing",,1,"vacNemus2","2024-03-08"
,"17564344",,,,,"",," entrapment neuropathies",,,,,,,,,," entrapment neuropathy:",,1,"vacNemus2","2024-03-08"
,"17561767",,"19",,,"",," ",,,,,,,,,," cricopharyngeal achalasia",,1,"vacNemus2","2024-03-08"
,"17545090",,"30",,"30","",," predicted difficult airway",,,,,,,,,," intubation",,1,"vacNemus2","2024-03-08"
,"17532267",,,,,"",," ",,,,,,,,,," TITLE:Diabetes-induced chemogenic hypoalgesia",,1,"vacNemus2","2024-03-08"
,"17532160",,"21",,,"",," severe dysphagia.",,,,,,,,,," dysphagia",,1,"vacNemus2","2024-03-08"
,"17525589",,"30",,,"",," Clostridium botulinum infections,",,,,,,,,,," neuromuscular function.",,1,"vacNemus2","2024-03-08"
,"17525173",,"4",,,"",," mature vessel targeting,",,,,,,,,,," TITLE:Retinoblastoma",,1,"vacNemus2","2024-03-08"
,"17524833",,,,,"",," ",,,,,,,,,," TITLE:Translocation of pancreatic juice",,1,"vacNemus2","2024-03-08"
,"17515691",,"26",,,"",," significant right deltoid muscle atrophy",,,,,,,,,," TITLE:Iatrogenic axillary neuropathy",,1,"vacNemus2","2024-03-08"
,"17508041",,,,,"",," glaucomatous neurodegeneration",,,,,,,,,," glaucoma?",,1,"vacNemus2","2024-03-08"
,"17506118",,,,,"",," STZ",,,,,,,,,," streptozotocin-induced diabetic",,1,"vacNemus2","2024-03-08"
,"17492505",,,,,"",," central-peripheral neuropathy.",,,,,,,,,," chronically exposed to 2,5-hexanedione.",,1,"vacNemus2","2024-03-08"
,"17473449",,,,,"",," diabetic neuropathy.",,,,,,,,,," mechanical allodynia",,1,"vacNemus2","2024-03-08"
,"17462115",,"66",,,"",," neuromuscular blocking effects of mivacurium",,,,,,,,,," liver disease.",,1,"vacNemus2","2024-03-08"
,"17456676",,,,,"",," hyperalgesia",,,,,,,,,," hyperalgesia",,1,"vacNemus2","2024-03-08"
,"17455994",,,,,"",,"
CONC",,,,,,,,,," chemical asphyxiation?",,1,"vacNemus2","2024-03-08"
,"17451685",,,,,"",," ",,,,,,,,,," neuropathic hypersensitivity",,1,"vacNemus2","2024-03-08"
,"17443508",,"671",,,"",," carpal tunnel syndrome",,,,,,,,,," carpal tunnel syndrome.",,1,"vacNemus2","2024-03-08"
,"17441210",,"100",,,"",," ",,,,,,,,,," dystrophic neuromuscular junction",,1,"vacNemus2","2024-03-08"
,"17425569",,"18",,,"",," severe myelin damage",,,,,,,,,," auditory nerve myelinopathy",,1,"vacNemus2","2024-03-08"
,"17418472",,,,,"",," allodynia and hyperalgesi",,,,,,,,,," painful neuropathy",,1,"vacNemus2","2024-03-08"
,"17417742",,,,,"",," diabetic neuropathy.",,,,,,,,,," diabetic neuropathy.",,1,"vacNemus2","2024-03-08"
,"17416962",,"58",,,"",," bilateral radiation retinopathy and left radiation optic neuropathy.",,,,,,,,,," retinopathy:",,1,"vacNemus2","2024-03-08"
,"17413623",,"3",,,"",," optic neuropathy.",,,,,,,,,," TITLE:Optic neuropathy",,1,"vacNemus2","2024-03-08"
,"17408433",,,,,"",," ",,,,,,,,,," synaptic depression",,1,"vacNemus2","2024-03-08"
,"17404843",,,,,"",," Diabetic neuropathy",,,,,,,,,," streptozotocin-induced diabetic",,1,"vacNemus2","2024-03-08"
,"17403845",,"745",,,"",," cardiac or neurologic/neuromuscular disease",,,,,,,,,," community-acquired influenza.",,1,"vacNemus2","2024-03-08"
,"17385539",,,,,"",," STN and TA",,,,,,,,,," dystrophic fibers",,1,"vacNemus2","2024-03-08"
,"17377110",,"12",,,"",," neuropathy,",,,,,,,,,," spinal nerve ligation",,1,"vacNemus2","2024-03-08"
,"17372936",,,,,"",," ",,,,,,,,,," TITLE:Archosaur adductor chamber evolution:",,1,"vacNemus2","2024-03-08"
,"17371853",,,,,"",," human illness",,,,,,,,,," botulinum",,1,"vacNemus2","2024-03-08"
,"17356176",,"25",,,"",," intratu",,,,,,,,,," hepatic metastases",,1,"vacNemus2","2024-03-08"
,"17351970",,"3",,,"",," chronic liver injuries",,,,,,,,,," hepatic fibrogenesis",,1,"vacNemus2","2024-03-08"
,"17350738",,"30",,,"",," ",,,,,,,,,," knee muscle response.",,1,"vacNemus2","2024-03-08"
,"17334590",,,,,"",," ",,,,,,,,,," sperm",,1,"vacNemus2","2024-03-08"
,"17334177",,"1",,,"",," hematology, urinary function,",,,,,,,,,," anticancer",,1,"vacNemus2","2024-03-08"
,"17329090",,,,,"",," nephritis",,,,,,,,,," mesangioproliferative nephritis",,1,"vacNemus2","2024-03-08"
,"17321819",,"10",,,"",," neuromuscular blockade",,,,,,,,,," neuromuscular blockade of the subscapularis muscle.",,1,"vacNemus2","2024-03-08"
,"17313859",,"20",,,"",," diabetic optic neuropathy",,,,,,,,,," TITLE:[Optic neuropathy",,1,"vacNemus2","2024-03-08"
,"17301527",,"13",,,"",," advanced colorectal cancer,measurable",,,,,,,,,," advanced colorectal cancer].",,1,"vacNemus2","2024-03-08"
,"17294200",,,,,"",," ",,,,,,,,,," muscle regeneration.",,1,"vacNemus2","2024-03-08"
,"17287339",,,,,"",," ",,,,,,,,,," synaptic dysfunction",,1,"vacNemus2","2024-03-08"
,"17285423",,"22",,,"",," history of arrhythmia",,,,,,,,,," neuromuscular function",,1,"vacNemus2","2024-03-08"
,"17283878",,"56",,"8","",," ",,,,,,,,,," vascular hyporeactivity].",,1,"vacNemus2","2024-03-08"
,"17279724",,,,,"",," ",,,,,,,,,," tumor",,1,"vacNemus2","2024-03-08"
,"17276007",,,,,"",," neuropathic pain:",,,,,,,,,," osteoarthritis",,1,"vacNemus2","2024-03-08"
,"17270109",,,,,"",," underlying medical conditions.",,,,,,,,,," high risk,",,1,"vacNemus2","2024-03-08"
,"17264221",,,,,"",," alcoholic skeletal muscle myopathy.",,,,,,,,,," TITLE:Skeletal muscle protein synthesis and degradation",,1,"vacNemus2","2024-03-08"
,"17251006",,"8",,,"",," mammary carcinoma",,,,,,,,,," peripheral neuropathy:",,1,"vacNemus2","2024-03-08"
,"17235544",,,,,"",," myotoxic complications",,,,,,,,,," TITLE:[Myotoxicity of local anaesthetics:",,1,"vacNemus2","2024-03-08"
,"17223175",,,,,"",," sinusoidal endothelial cell injury",,,,,,,,,," liver",,1,"vacNemus2","2024-03-08"
,"17215385",,,,,"",," tetanic",,,,,,,,,," ",,1,"vacNemus2","2024-03-08"
,"17213874",,"12",,"6","",," chronic renal disease",,,,,,,,,," experimental nephrosis.",,1,"vacNemus2","2024-03-08"
,"17212988",,,,,"",," dystonic movement disorders, strabismus, nystagmus,",,,,,,,,,," ophthalmology.",,1,"vacNemus2","2024-03-08"
,"17212769",,"1",,,"",," diabetic bladder dysfunction.",,,,,,,,,," type 1 diabetes.",,1,"vacNemus2","2024-03-08"
,"17207479",,,,,"",," painful peripheral neuropathy.CONTEXT:",,,,,,,,,," painful peripheral neuropathy.",,1,"vacNemus2","2024-03-08"
,"17196135",,"74",,"10","",," ",,,,,,,,,," SARA",,1,"vacNemus2","2024-03-08"
,"17184506",,,,,"",," hypopraxia, polydipsia,",,,,,,,,,," diabetic peripheral neuropathy",,1,"vacNemus2","2024-03-08"
,"17174718",,,,,"",," Rat liver cirrhosis",,,,,,,,,," hepatic cirrhosis",,1,"vacNemus2","2024-03-08"
,"17174128",,"9",,,"",," ",,,,,,,,,," myofascial trigger spots.",,1,"vacNemus2","2024-03-08"
,"17170067",,,,,"",," chronic renal disease",,,,,,,,,," renal interstitial fibrosis.",,1,"vacNemus2","2024-03-08"
,"17166196",,,,,"",," paresthesias,",,,,,,,,,," TITLE:Permanent neurologic symptoms",,1,"vacNemus2","2024-03-08"
,"17162499",,,,,"",," peripheral neuropathy",,,,,,,,,," 1,2-diethylbenzene",,1,"vacNemus2","2024-03-08"
,"17160947",,,,,"",," immune rejection, and poor cell survival.",,,,,,,,,," Duchenne muscular dystrophy].",,1,"vacNemus2","2024-03-08"
,"17159803",,,,,"",," intestinal and vascular injury",,,,,,,,,," diabetes.",,1,"vacNemus2","2024-03-08"
,"17156796",,,,,"",," neuropathy",,,,,,,,,," neuropathy",,1,"vacNemus2","2024-03-08"
,"17154344",,,,,"",," smallpox vaccine AEs,",,,,,,,,,," smallpox",,1,"vacNemus2","2024-03-08"
,"17152204",,,,,"",," ",,,,,,,,,," stonefish envenomation.",,1,"vacNemus2","2024-03-08"
,"17149458",,,,,"",," fibrous myopathy",,,,,,,,,," TITLE:Fibrous myopathy",,1,"vacNemus2","2024-03-08"
,"17139391",,,,,"",," ",,,,,,,,,," TITLE:Myofasciitis and polyneuritis",,1,"vacNemus2","2024-03-08"
,"17131224",,,,,"switzerland, japan",," stereotaxic",,,,,,,,,," Parkinson's disease.",,1,"vacNemus2","2024-03-08"
,"17130507",,,,,"",," nociceptive neuropathy",,,,,,,,,," nociceptive neuropathy in type 1 diabetes.",,1,"vacNemus2","2024-03-08"
,"17130199",,"12",,,"",," diabetic autonomic and/or somatic peripheral neuropathy.",,,,,,,,,," diabetic neuropathy.",,1,"vacNemus2","2024-03-08"
,"17129469",,"10",,,"",," eosinophilic inflammation",,,,,,,,,," chronic asthmatic",,1,"vacNemus2","2024-03-08"
,"17123513",,,,,"",," congenital muscular dystrophy",,,,,,,,,," TITLE:Loss of selenoprotein N function",,1,"vacNemus2","2024-03-08"
,"17119319",,,,,"",," ",,,,,,,,,," cell death",,1,"vacNemus2","2024-03-08"
,"17118991",,"7",,,"japanese",," generalized lipodystrophy,",,,,,,,,,," generalized lipodystrophy.",,1,"vacNemus2","2024-03-08"
,"17113748",,,,,"",," muscle fatigue",,,,,,,,,," myasthenia gravis:",,1,"vacNemus2","2024-03-08"
,"17113077",,"4",,,"",," ",,,,,,,,,," ischemic optic neuropathy.",,1,"vacNemus2","2024-03-08"
,"17112904",,,,,"",," cases of established liver fibrosis.",,,,,,,,,," liver fibrosis",,1,"vacNemus2","2024-03-08"
,"17112505",,"398",,,"",," COX-1",,,,,,,,,," mechanical hyperalgesia",,1,"vacNemus2","2024-03-08"
,"17081418",,"39",,,"",," resistance index",,,,,,,,,," anterior ischemic optic neuropathy].",,1,"vacNemus2","2024-03-08"
,"17079533",,"478",,,"",," Cardiac, metabolic,",,,,,,,,,," influenza-related",,1,"vacNemus2","2024-03-08"
,"17075502",,,,,"",," ",,,,,,,,,," transitory optic neuropathy",,1,"vacNemus2","2024-03-08"
,"17072214",,,,,"",," glaucomatous neuropathy",,,,,,,,,," glaucoma,",,1,"vacNemus2","2024-03-08"
,"17070552",,"40",,,"",," ischemic wound healing.",,,,,,,,,," steroid-suppressed cutaneous healing",,1,"vacNemus2","2024-03-08"
,"17055664",,,,,"",," PMD and SMA",,,,,,,,,," motor, premotor, and prefrontal areas of cortex",,1,"vacNemus2","2024-03-08"
,"17053669",,"62",,,"",," lower extremity spasticity.",,,,,,,,,," cerebral palsy.",,1,"vacNemus2","2024-03-08"
,"17041722",,"574",,,"china",," ANSWERNO",,,,,,,,,," vermifuge in Chinese traditional medicine]. .Other:",,1,"vacNemus2","2024-03-08"
,"17031732",,,,,"",," ",,,,,,,,,," TITLE:Superior mesenteric artery pseudoaneurysm",,1,"vacNemus2","2024-03-08"
,"17030452",,,,,"",," liver cirrhosis.",,,,,,,,,," rat liver cirrhosis",,1,"vacNemus2","2024-03-08"
,"17018564",,,,,"",," (depression of first twitch)",,,,,,,,,," sugammadex",,1,"vacNemus2","2024-03-08"
,"17013976",,,,,"",," splenomegaly",,,,,,,,,," anti-tumor immunity",,1,"vacNemus2","2024-03-08"
,"16987713",,,,,"",," neuropathy",,,,,,,,,," diabetes-induced",,1,"vacNemus2","2024-03-08"
,"16982592",,"21",,,"",," active thyroid ophthalmopathy.",,,,,,,,,," active thyroid eye disease.",,1,"vacNemus2","2024-03-08"
,"16977369",,"18",,,"new zealand",," muscle paralysis",,,,,,,,,," botulinum toxin type A.",,1,"vacNemus2","2024-03-08"
,"16964640",,"8",,,"",," severe burns.",,,,,,,,,," intestinal dysfunction",,1,"vacNemus2","2024-03-08"
,"16943688",,,,,"",," Liver cirrhosis",,,,,,,,,," rat liver cirrhosis:",,1,"vacNemus2","2024-03-08"
,"16939949",,"89",,,"",," ",,,,,,,,,," type 2 diabetes mellitus",,1,"vacNemus2","2024-03-08"
,"16933299",,"22",,,"",," reversible fatigue",,,,,,,,,," multiple sclerosis",,1,"vacNemus2","2024-03-08"
,"16929888",,,,,"",," progressive cervical kyphosis",,,,,,,,,," TITLE:Progressive cervical kyphosis",,1,"vacNemus2","2024-03-08"
,"16924122",,,,,"",," ",,,,,,,,,," Thy-1.1 nephritis.",,1,"vacNemus2","2024-03-08"
,"16904936",,,,,"",," nephropathies",,,,,,,,,," hepatic fibrosis",,1,"vacNemus2","2024-03-08"
,"16902760",,,,,"",," ",,,,,,,,,," long-term regenerated muscle fibers.",,1,"vacNemus2","2024-03-08"
,"16902725",,"8",,,"",," severe embolic/thrombotic complications.",,,,,,,,,," TITLE:Complications relating to intravenous buprenorphine abuse:",,1,"vacNemus2","2024-03-08"
,"16891963",,"20",,,"",," ",,,,,,,,,," neuromuscular blockade of forearm flexor muscles:",,1,"vacNemus2","2024-03-08"
,"16876514",,"3",,,"",," optic nerve neuropathy",,,,,,,,,," intraocular retinoblastoma.",,1,"vacNemus2","2024-03-08"
,"16872046",,,,,"",," cold allodynia and thermal hyperalgesia.",,,,,,,,,," thermal hyperalgesia and cold allodynia",,1,"vacNemus2","2024-03-08"
,"16868605",,,,,"",," radicular pain secondary to Piriformis Muscle Syndrome",,,,,,,,,," piriformis muscle.",,1,"vacNemus2","2024-03-08"
,"16866620",,,,,"",," traumatic optic neuropathy.",,,,,,,,,," optic nerve crush.",,1,"vacNemus2","2024-03-08"
,"16862048",,"31",,"12","",," Conduction disturbances and ventricular arrhythmias",,,,,,,,,," amyloid polyneuropathy.",,1,"vacNemus2","2024-03-08"
,"16859686",,,,,"",," ",,,,,,,,,," myasthenia.",,1,"vacNemus2","2024-03-08"
,"16849087",,"27",,,"",," with no history of IDU",,,,,,,,,," chronic venous insufficiency",,1,"vacNemus2","2024-03-08"
,"16845587",,,,,"",," neuropathy. .Other: ",,,,,,,,,," acrylamide-induced rats.",,1,"vacNemus2","2024-03-08"
,"16842041",,"17",,,"",," e",,,,,,,,,," ocular",,1,"vacNemus2","2024-03-08"
,"16838100",,,,,"",," diabetic neuropathy",,,,,,,,,," diabetic rats.",,1,"vacNemus2","2024-03-08"
,"16819832",,,,,"",," seizures.",,,,,,,,,," conotoxin",,1,"vacNemus2","2024-03-08"
,"16810528",,"60",,,"",," ",,,,,,,,,," botulinum",,1,"vacNemus2","2024-03-08"
,"16804984",,,,,"",," chronic liver injury and liver fibrosis",,,,,,,,,," liver injury",,1,"vacNemus2","2024-03-08"
,"16803463",,"2",,,"",," with",,,,,,,,,," TITLE:Postinjury vascular intimal hyperplasia",,1,"vacNemus2","2024-03-08"
,"16794186",,,,,"",," marked bradycardia and pericardial effusions,",,,,,,,,,," Barth syndrome",,1,"vacNemus2","2024-03-08"
,"16785117",,,,,"",," cerebral palsy.",,,,,,,,,," cerebral palsy",,1,"vacNemus2","2024-03-08"
,"16779828",,,,,"",," SNB de",,,,,,,,,," motoneuron dendritic growth",,1,"vacNemus2","2024-03-08"
,"16777756",,"1",,,"",," diabetic neuropathy,",,,,,,,,,," type 1 diabetes?",,1,"vacNemus2","2024-03-08"
,"16768093",,"53",,,"",," optic neuropathy",,,,,,,,,," myasthenia gravis].",,1,"vacNemus2","2024-03-08"
,"16764586",,"13",,,"",," ",,,,,,,,,," isoflurane-anaesthetized cats.",,1,"vacNemus2","2024-03-08"
,"16760338",,"32",,,"",," ",,,,,,,,,," neurotransmitter release:",,1,"vacNemus2","2024-03-08"
,"16753897",,"1",,,"",," diabetic neuropathy.",,,,,,,,,," hyperglycemia",,1,"vacNemus2","2024-03-08"
,"16753334",,,,,"",," TITLE:Post injection sciatic neuropathy",,,,,,,,,," sciatic neuropathy",,1,"vacNemus2","2024-03-08"
,"16732906",,"3",,,"",," Activated HSCs",,,,,,,,,," hepatic fibrosis",,1,"vacNemus2","2024-03-08"
,"16731757",,"4",,,"",," glioblastomas.",,,,,,,,,," malignant gliomas",,1,"vacNemus2","2024-03-08"
,"16730339",,,,,"",," ",,,,,,,,,," transient retinal and optic nerve ischemia",,1,"vacNemus2","2024-03-08"
,"16728964",,"7",,,"",," pain on genitalia",,,,,,,,,," vulvodynia.",,1,"vacNemus2","2024-03-08"
,"16725205",,,,,"",," neuromuscular disease.",,,,,,,,,," rabies",,1,"vacNemus2","2024-03-08"
,"16721842",,"6",,,"",," Parkinson's disease",,,,,,,,,," urethral function",,1,"vacNemus2","2024-03-08"
,"16716113",,,,,"",," transduced muscles, dystrophin expression,",,,,,,,,,," dystrophin synthesis and muscle function",,1,"vacNemus2","2024-03-08"
,"16707588",,"669",,,"",," asthenia, peripheral neuropathy,",,,,,,,,,," progressive multiple myeloma",,1,"vacNemus2","2024-03-08"
,"16700396",,"456",,,"pakistan",," traumatic injection neuropathy",,,,,,,,,," neuropathy",,1,"vacNemus2","2024-03-08"
,"16698586",,"50",,"14","",," PHPH",,,,,,,,,," hyperdynamic portal hypertensive rats.",,1,"vacNemus2","2024-03-08"
,"16676325",,,,,"",," neuropathy",,,,,,,,,," polyneuropathy.",,1,"vacNemus2","2024-03-08"
,"16673138",,"3",,,"",," ",,,,,,,,,," acute nonarteritic anterior ischemic optic neuropathy.",,1,"vacNemus2","2024-03-08"
,"16644707",,,,,"",," diabetic neuropathy",,,,,,,,,," diabetic neuropathy",,1,"vacNemus2","2024-03-08"
,"16639482",,,,,"",," carpal tunnel syndrome",,,,,,,,,," TITLE:[Carpal tunnel syndrome",,1,"vacNemus2","2024-03-08"
,"16636947",,"73",,,"",," PLMA",,,,,,,,,," laryngeal mask airway].",,1,"vacNemus2","2024-03-08"
,"16632831",,"46",,,"",," neuropathy),",,,,,,,,,," painful peripheral neuropathy.",,1,"vacNemus2","2024-03-08"
,"16625812",,"2",,,"",," chronic neurological conditions.",,,,,,,,,," neurological conditions.",,1,"vacNemus2","2024-03-08"
,"16609999",,"60",,,"",," hepatic fibrosis.",,,,,,,,,," fibrotic rat liver.",,1,"vacNemus2","2024-03-08"
,"16609998",,"14",,,"",," Liver damage and fibrosis",,,,,,,,,," chronic liver injury.",,1,"vacNemus2","2024-03-08"
,"16604029",,,,,"",," haematological and peripheral neuropathy,",,,,,,,,,," TITLE:[Acute encephalopathy",,1,"vacNemus2","2024-03-08"
,"16602109",,"56",,,"",," muscle denervation, paresis, and atrophy.",,,,,,,,,," paresis and atrophy",,1,"vacNemus2","2024-03-08"
,"16599281",,"27",,,"",," Olfactory neuropathy,",,,,,,,,,," TITLE:Olfactory neuropathy in severe acute respiratory syndrome:",,1,"vacNemus2","2024-03-08"
,"16571967",,"4",,,"",," blood pressure or heart rate.",,,,,,,,,," sugammadex",,1,"vacNemus2","2024-03-08"
,"16568672",,"50",,,"",," neuromuscular complications",,,,,,,,,," complications of intramuscular injection",,1,"vacNemus2","2024-03-08"
,"16567678",,"4",,,"japanese",," SMA",,,,,,,,,," arterial embolization.",,1,"vacNemus2","2024-03-08"
,"16556439",,,,,"",," thermal hyperalgesia",,,,,,,,,," painful neuropathy",,1,"vacNemus2","2024-03-08"
,"16551912",,,,,"",," neurological or cardiovascular side effects",,,,,,,,,," TITLE:Accidental epidural",,1,"vacNemus2","2024-03-08"
,"16541015",,,,,"",," optic nerve stroke and glaucoma.",,,,,,,,,," optic nerve stroke",,1,"vacNemus2","2024-03-08"
,"16532107",,"4",,,"",," bruxism, temporomandibular disorders, malocclusion",,,,,,,,,," masseter hypertrophy",,1,"vacNemus2","2024-03-08"
,"16528572",,,,,"",," diabetic polyneuropathy.",,,,,,,,,," diabetes.",,1,"vacNemus2","2024-03-08"
,"16523302",,"57",,,"",," rhegmatogenous retinal detachment of the left eye.",,,,,,,,,," TITLE:Anterior ischemic optic neuropathy",,1,"vacNemus2","2024-03-08"
,"16521477",,,,,"",," non-diabetic rats",,,,,,,,,," diabetes-related neuropathy.",,1,"vacNemus2","2024-03-08"
,"16518878",,,,,"",," diabetic sensory neuropathy",,,,,,,,,," diabetic sensory neuropathy",,1,"vacNemus2","2024-03-08"
,"16516253",,,,,"",," diabetes",,,,,,,,,," type 2 diabetes.",,1,"vacNemus2","2024-03-08"
,"16514315",,,,,"",," TITLE:Transient neuropathy",,,,,,,,,," TITLE:Transient neuropathy",,1,"vacNemus2","2024-03-08"
,"16506197",,,,,"",," weakly",,,,,,,,,," TITLE:Ipsilateral cortical connections",,1,"vacNemus2","2024-03-08"
,"16505223",,,,,"",," diabetic peripheral neuropathy.",,,,,,,,,," dysfunctions of the peripheral nerves",,1,"vacNemus2","2024-03-08"
,"16501235",,,,,"",," neuropathic pain",,,,,,,,,," neuropathy.",,1,"vacNemus2","2024-03-08"
,"16492821",,"9",,,"",," ",,,,,,,,,," children",,1,"vacNemus2","2024-03-08"
,"16489637",,"24",,"8","",," levels of ",,,,,,,,,," lung injury",,1,"vacNemus2","2024-03-08"
,"16480831",,,,,"",," neuropathic pain",,,,,,,,,," allodynia.",,1,"vacNemus2","2024-03-08"
,"16477164",,"27",,,"",," injection drug use)",,,,,,,,,," TITLE:Chronic venous insufficiency",,1,"vacNemus2","2024-03-08"
,"16475152",,"15",,,"",," enrolled in Phase I",,,,,,,,,," metastatic renal cell carcinoma.",,1,"vacNemus2","2024-03-08"
,"16464982",,"14",,,"",," mivacurium-",,,,,,,,,," neuromuscular block",,1,"vacNemus2","2024-03-08"
,"16464752",,,,,"",," neurodegeneration of the retina",,,,,,,,,," neurodegeneration",,1,"vacNemus2","2024-03-08"
,"16461931",,,,,"",," ANSWERNO",,,,,,,,,," periovulatory period.",,1,"vacNemus2","2024-03-08"
,"16459852",,,,,"",," Morton's Neuroma",,,,,,,,,," TITLE:Morton's metatarsalgia:",,1,"vacNemus2","2024-03-08"
