"idPopulations0","PMID","pNam","popSize","nCases","nControls","popCountry","popMainChar","pSecChar","inclCrit","ageUni","ageMean","ageSD","ageLow","ageUp","femaleFreq","ageClass","sexClass","popDisease","popComorbidity","fromCode","projectName","uploadDate"
,"24366422",,"374","374","374","",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24366220",,"55","55",,"",," ",,,,,,,,,," metabolic diseases",,1,"projTutoTrialRisk","2024-02-06"
,"24365043",,"664","664","664","",," deep vein thrombosis, pulmonary embolism",,,,,,,,,," superficial vein thrombosis",,1,"projTutoTrialRisk","2024-02-06"
,"24364800",,"143","143","143","",," ",,,,,,,,,," HIV risk and drug use",,1,"projTutoTrialRisk","2024-02-06"
,"24364795",,"185","185","185","",," substance use disorders",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24364364",,"461","461","461","chinese",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24362454",,"200","200","200","",," ",,,,,,,,,," TITLE:Vertebral fractures",,1,"projTutoTrialRisk","2024-02-06"
,"24362366",,"57","57","57","",," oral mucositis",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24361804",,"994","994","994","",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24361242",,"9306","9306","9306","",," existing cardiovascular disease",,,,,,,,,," impaired glucose tolerance",,1,"projTutoTrialRisk","2024-02-06"
,"24360787",,"828","57",,"united kingdom",," ",,,,,,,,,," early breast cancer",,1,"projTutoTrialRisk","2024-02-06"
,"24360649",,,"20","20","",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24359045",,"20","20","20","",," ",,,,,,,,,," chronic periodontitis",,1,"projTutoTrialRisk","2024-02-06"
,"24357798",,"2158","1620","1620","korean",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24357642",,,,"103","",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24357510",,"125",,,"",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24357472",,,"123","123","denmark",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24357403",,"215","215","215","",," chronic kidney disease with multivessel coronary artery disease.",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24356937",,"31","31","31","",," ",,,,,,,,,," chronic cardiovascular disease:",,1,"projTutoTrialRisk","2024-02-06"
,"24356596",,"1441","1441",,"",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24356595",,,,,"",," ",,,,,,,,,," TITLE:Neuropathy",,1,"projTutoTrialRisk","2024-02-06"
,"24356594",,"1441","1441","1441","",," ",,,,,,,,,," TITLE:Kidney disease",,1,"projTutoTrialRisk","2024-02-06"
,"24356481",,,,,"",," ",,,,,,,,,," inflammatory arthritides.",,1,"projTutoTrialRisk","2024-02-06"
,"24356474",,,,,"american",," ",,,,,,,,,," active rheumatoid arthritis",,1,"projTutoTrialRisk","2024-02-06"
,"24356339",,"96","96","96","",," ",,,,,,,,,," lung cancer",,1,"projTutoTrialRisk","2024-02-06"
,"24356072",,"201","201","201","netherlands",," TIAs",,,,,,,,,," symptomatic carotid artery occlusion.",,1,"projTutoTrialRisk","2024-02-06"
,"24355994",,"25",,,"",," ",,,,,,,,,," hemiplegic shoulder pain:",,1,"projTutoTrialRisk","2024-02-06"
,"24355993",,"100","100","100","",," distal symmetric polyneuropathy",,,,,,,,,," distal symmetric polyneuropathy:",,1,"projTutoTrialRisk","2024-02-06"
,"24355019",,,,"24","",," egg allergy.",,,,,,,,,," egg-allergic",,1,"projTutoTrialRisk","2024-02-06"
,"24354929",,"69","69","69","",," hypercholesterolemia and high cardiovascular risk",,,,,,,,,," isolated hypercholesterolemia.",,1,"projTutoTrialRisk","2024-02-06"
,"24354509",,"167","167","167","",," ",,,,,,,,,," HIV-related health",,1,"projTutoTrialRisk","2024-02-06"
,"24352484",,"237","237","237","",," ",,,,,,,,,," pressure ulcers in patients with severe ARDS:",,1,"projTutoTrialRisk","2024-02-06"
,"24352479",,"80","80","80","",," ",,,,,,,,,," rheumatoid arthritis.",,1,"projTutoTrialRisk","2024-02-06"
,"24351886",,,,,"japan",," ",,,,,,,,,," atrial fibrillation:",,1,"projTutoTrialRisk","2024-02-06"
,"24351885",,,,"392","germany",," ",,,,,,,,,," TITLE:Depression in paroxysmal and persistent atrial fibrillation",,1,"projTutoTrialRisk","2024-02-06"
,"24351881",,"122","122","122","",," hypertension, coronary disease, and heart failure.",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24351876",,"151","151","151","",," cardiovascular disease",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24351803",,"298","298","298","",," ",,,,,,,,,," TITLE:Obstructive sleep apnea",,1,"projTutoTrialRisk","2024-02-06"
,"24351699",,,,,"china",," ",,,,,,,,,," childhood enuresis",,1,"projTutoTrialRisk","2024-02-06"
,"24351652",,"378","378","2417","japan",," ",,,,,,,,,," kidney dysfunction",,1,"projTutoTrialRisk","2024-02-06"
,"24351458",,"121",,,"japan",," ",,,,,,,,,," prostate cancer",,1,"projTutoTrialRisk","2024-02-06"
,"24351233",,,,"16","",," ",,,,,,,,,," generalized anxiety disorder.",,1,"projTutoTrialRisk","2024-02-06"
,"24351126",,,,,"",," anxiety and depression",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24347422",,"1546","1546",,"",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24346745",,,,,"",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24345402",,"27","27","27","",," ",,,,,,,,,," coronary events.",,1,"projTutoTrialRisk","2024-02-06"
,"24344220",,,"50","28","",," ",,,,,,,,,," lymphoma",,1,"projTutoTrialRisk","2024-02-06"
,"24344215",,"5060","5060","5060","",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24344086",,"2589","2589","2589","",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24343673",,"93","93",,"",," ",,,,,,,,,," TITLE:Low skeletal muscle",,1,"projTutoTrialRisk","2024-02-06"
,"24343128",,"217","217","217","united states",," ",,,,,,,,,," alcohol use disorders:",,1,"projTutoTrialRisk","2024-02-06"
,"24343119",,,,"895","italy",," hypertension and without established cardiovascular disease.",,,,,,,,,," hypertension with and without cardiovascular disease.",,1,"projTutoTrialRisk","2024-02-06"
,"24343092",,,"13","13","",," ",,,,,,,,,," TITLE:Metabolic complications and selected cytokines",,1,"projTutoTrialRisk","2024-02-06"
,"24342730",,"42",,,"",," neuropathy",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24342543",,,,"5329","",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24342265",,"540","540","540","new zealand, australia",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24342146",,"47","47","47","",," ",,,,,,,,,," intermediate risk nonmuscle invasive bladder cancer.",,1,"projTutoTrialRisk","2024-02-06"
,"24339418",,"188","188","188","",," ",,,,,,,,,," juvenile idiopathic arthritis.",,1,"projTutoTrialRisk","2024-02-06"
,"24338990",,"684","684","684","",," ",,,,,,,,,," advanced head and neck cancer",,1,"projTutoTrialRisk","2024-02-06"
,"24338242",,"533","533","533","",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24337102",,"7","7","7","",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24336837",,,,,"netherlands",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24336783",,,,"55","",," age >75 years (P = 0.01)",,,,,,,,,," atrial fibrillation",,1,"projTutoTrialRisk","2024-02-06"
,"24336012",,"41","41","41","",," ",,,,,,,,,," coronary artery disease.",,1,"projTutoTrialRisk","2024-02-06"
,"24335445",,,,"100","australia, belgium, canada, czech republic, finland, france, spain",," ",,,,,,,,,," severe sepsis and/or septic shock:",,1,"projTutoTrialRisk","2024-02-06"
,"24335248",,"138","500","500","",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24335106",,"846","846","846","",," imatinib-treated,",,,,,,,,,," chronic myeloid leukemia",,1,"projTutoTrialRisk","2024-02-06"
,"24334800",,"3283","3283",,"australia, new zealand",," phlebitis,",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24334637",,,,"1284","korean",," ",,,,,,,,,," hypertension",,1,"projTutoTrialRisk","2024-02-06"
,"24333170",,,,,"",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24333157",,"214","214","185","",," depression and poorly controlled diabetes and/or coronary heart disease",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24333071",,,,,"china",," ",,,,,,,,,," red blood cell alloantibodies",,1,"projTutoTrialRisk","2024-02-06"
,"24333009",,,"17","17","australia",," (invasive cancers",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24332925",,"54","54","54","",," postmeniscectomy syndrome and segmental lateral meniscus loss,",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24332698",,"2972",,,"",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24332516",,,,,"",," Gorlin syndrome.",,,,,,,,,," nodular and superficial basal-cell carcinoma",,1,"projTutoTrialRisk","2024-02-06"
,"24332466",,"60","60","60","iran",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24332420",,"2013","2013","2013","italy",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24332416",,"607","607","607","germany",," ",,,,,,,,,," coronary artery disease.",,1,"projTutoTrialRisk","2024-02-06"
,"24332259",,"20",,,"",," ischemic heart disease, 25% of obstructive airway disease,",,,,,,,,,," abdominal aortic aneurysm",,1,"projTutoTrialRisk","2024-02-06"
,"24332139",,"1074",,,"australia",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24332123",,"117","117","117","",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24331659",,"49","49",,"",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24328547",,,,,"italy",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24328387",,"395","395","177","",," Obesity",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24328357",,"84","12","12","",," ",,,,,,,,,," new-onset diabetes:",,1,"projTutoTrialRisk","2024-02-06"
,"24325649",,,,,"china",," hepatitis B",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24325609",,,,,"",," diabetes,",,,,,,,,,," blood pressure variability and cardiovascular death",,1,"projTutoTrialRisk","2024-02-06"
,"24325305",,"95","95","95","",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24324046",,"6549","6549","1367","united kingdom",," coronary heart disease",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24323795",,"18","18","18","",," stroke or systemic embolism,",,,,,,,,,," atrial fibrillation:",,1,"projTutoTrialRisk","2024-02-06"
,"24323698",,"869","869","869","united states",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24323667",,"60","60",,"",," embolic event, migraine, or risk of decompression sickness",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24323569",,"300","300","300","",," Negative affect, alcohol consumption, and presence of others smoking",,,,,,,,,," smoking urge and lapse.",,1,"projTutoTrialRisk","2024-02-06"
,"24323568",,"6238","900","6238","",," ",,,,,,,,,," prostate inflammation",,1,"projTutoTrialRisk","2024-02-06"
,"24322736",,"443","443",,"",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24322569",,"53","320","320","united states",," ",,,,,,,,,," lung cancer. .Other: ",,1,"projTutoTrialRisk","2024-02-06"
,"24322060",,"4407","4407","4407","united states",," smoking cigarettes",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24321697",,"87","87","87","",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24321648",,"685","685","685","",," ",,,,,,,,,," acute coronary syndrome",,1,"projTutoTrialRisk","2024-02-06"
,"24321647",,,,"107","australia",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24321256",,"57","57","57","",," ",,,,,,,,,," renal cell cancer",,1,"projTutoTrialRisk","2024-02-06"
,"24317794",,,"2",,"united states",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24317129",,,,,"",," AL amyloidosis",,,,,,,,,," AL amyloidosis and cardiac involvement.",,1,"projTutoTrialRisk","2024-02-06"
,"24317114",,"10219",,,"japan",," ",,,,,,,,,," stage C/D heart failure",,1,"projTutoTrialRisk","2024-02-06"
,"24316951",,,"476","476","",," ",,,,,,,,,," urinary tract infections",,1,"projTutoTrialRisk","2024-02-06"
,"24316677",,"580","1119","1119","united states",," bladder cancer",,,,,,,,,," bladder cancer",,1,"projTutoTrialRisk","2024-02-06"
,"24316050",,"81","81","200","",," (hypertension, age, gender, smoking,",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24315894",,,"781","13455","",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24315720",,"85","85","85","",," diabetes, and smoking",,,,,,,,,," symptomatic intracranial atherosclerotic stenosis.",,1,"projTutoTrialRisk","2024-02-06"
,"24315521",,,,"396","canada, united states",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24315152",,"119","119",,"",," ",,,,,,,,,," persistent atrial fibrillation?",,1,"projTutoTrialRisk","2024-02-06"
,"24314842",,,,"113","",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24314839",,"1059",,,"",," ",,,,,,,,,," age-related macular degeneration",,1,"projTutoTrialRisk","2024-02-06"
,"24314824",,"78","78","19","dutch",," ",,,,,,,,,," metastatic breast cancer",,1,"projTutoTrialRisk","2024-02-06"
,"24313609",,"12786","12786","818","austria, canada",," loss of consciousness, disorientation, or amnesia,",,,,,,,,,," head trauma:",,1,"projTutoTrialRisk","2024-02-06"
,"24313546",,,,"60","",," ",,,,,,,,,," pressure pain sensitivity and changes in cardiovascular",,1,"projTutoTrialRisk","2024-02-06"
,"24311766",,,,"748","",," ",,,,,,,,,," idiopathic pulmonary fibrosis.",,1,"projTutoTrialRisk","2024-02-06"
,"24311443",,"119","119","119","",," ",,,,,,,,,," adiposity and cardiometabolic",,1,"projTutoTrialRisk","2024-02-06"
,"24311384",,"529","30000000","30000000","denmark",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24310521",,"5412","5412","4554","",," collaterals.",,,,,,,,,," acute coronary syndromes:",,1,"projTutoTrialRisk","2024-02-06"
,"24309401",,"55","55","16","turkey",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24309233",,,,"35","",," diabetes",,,,,,,,,," acute coronary syndrome",,1,"projTutoTrialRisk","2024-02-06"
,"24309083",,"132",,,"australia, new zealand",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24308730",,"89","89",,"vietnam",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24307502",,"78","39","39","",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24306066",,,,,"germany",," high-risk medulloblastomas:",,,,,,,,,," high-risk medulloblastomas:",,1,"projTutoTrialRisk","2024-02-06"
,"24305788",,,,,"",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24304594",,"14","14",,"",," ",,,,,,,,,," glaucoma.",,1,"projTutoTrialRisk","2024-02-06"
,"24303930",,"500","500","500","",," Hypertension, hyperlipidemia, and diabetes",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24302542",,"4212","4212","4212","chinese",," ",,,,,,,,,," testosterone and cardiovascular",,1,"projTutoTrialRisk","2024-02-06"
,"24302273",,"839","839","839","",," ",,,,,,,,,," peripheral artery disease",,1,"projTutoTrialRisk","2024-02-06"
,"24302269",,"971","971","971","",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24301133",,,,,"australia, germany, united kingdom",," overweight and obesity,",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24301058",,"3604","3604","3604","american, indian",," gout, renal and cardiovascular diseases,",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24300437",,,"13","13","",," diabetes mellitus.",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24299915",,"17190","17190","17190","",," CAD and hypertension,",,,,,,,,,," coronary artery disease and hypertension.",,1,"projTutoTrialRisk","2024-02-06"
,"24299662",,"83","83","83","spain",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24299469",,"17","21","17","chinese",," ",,,,,,,,,," subacute low back pain",,1,"projTutoTrialRisk","2024-02-06"
,"24298897",,,,,"",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24297972",,,,,"china",," smoking",,,,,,,,,," smoking,",,1,"projTutoTrialRisk","2024-02-06"
,"24297950",,"512","512",,"",," ",,,,,,,,,," metastatic renal cell carcinoma.",,1,"projTutoTrialRisk","2024-02-06"
,"24297946",,"1551",,,"",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24297940",,"1942","1942","1942","",," AML,",,,,,,,,,," acute myeloid leukemia:",,1,"projTutoTrialRisk","2024-02-06"
,"24297868",,"180",,,"",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24297687",,"2737","2737","2737","",," hypertension, diabetes mellitus,",,,,,,,,,," hyperkalemia and worsening renal function",,1,"projTutoTrialRisk","2024-02-06"
,"24296848",,,"5518","5518","canada",," ",,,,,,,,,," type 2 diabetes:",,1,"projTutoTrialRisk","2024-02-06"
,"24296810",,"51","51","49","",," ",,,,,,,,,," carotid atherosclerosis",,1,"projTutoTrialRisk","2024-02-06"
,"24295964",,"166","166","116","",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24295879",,,,,"united states",," atherosclerosis",,,,,,,,,," blood pressure, and tobacco.",,1,"projTutoTrialRisk","2024-02-06"
,"24295876",,"82","82","82","",," pain intensity,",,,,,,,,,," chronic pain:",,1,"projTutoTrialRisk","2024-02-06"
,"24295873",,,,,"",," ",,,,,,,,,," chronic hepatitis B",,1,"projTutoTrialRisk","2024-02-06"
,"24293176",,"177","177","131","united kingdom",," Heart failure (HF)",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24293144",,"20464","20464","20464","switzerland",," ",,,,,,,,,," acute myocardial infarction",,1,"projTutoTrialRisk","2024-02-06"
,"24292995",,,,,"",," ",,,,,,,,,," epilepsy.",,1,"projTutoTrialRisk","2024-02-06"
,"24292957",,,,"80","",," hypertension, hand-foot skin reaction (HFSR), and proteinuria.",,,,,,,,,," hypertension:",,1,"projTutoTrialRisk","2024-02-06"
,"24292560",,"208","6","6","",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24292557",,"362","362","362","",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24291272",,"657","657",,"",," diabetes and severe symptomatic AS",,,,,,,,,," diabetes and severe aortic stenosis",,1,"projTutoTrialRisk","2024-02-06"
,"24290575",,"1018",,,"united states",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24290568",,,,,"united states",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24290078",,"1752","1752","1752","",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24288238",,"138","138","26","brazil",," ",,,,,,,,,," comorbid body dysmorphic disorder",,1,"projTutoTrialRisk","2024-02-06"
,"24287674",,"290","121","121","",," PVP/PKP",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24287639",,"132","132","132","",," ",,,,,,,,,," CBD stones and gallstones.",,1,"projTutoTrialRisk","2024-02-06"
,"24287500",,,"2532","2532","",," ",,,,,,,,,," CX3CR1 and risk of macular degeneration:",,1,"projTutoTrialRisk","2024-02-06"
,"24287124",,,,"1","spain, mexico",," smoking, unhealthy diet, alcohol consumption, obesity,",,,,,,,,,," cancer",,1,"projTutoTrialRisk","2024-02-06"
,"24286443",,,,"12","",," ",,,,,,,,,," coronary artery disease",,1,"projTutoTrialRisk","2024-02-06"
,"24285581",,"164","175","175","spain",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24284883",,"10172","10172","10172","japan",," ",,,,,,,,,," cardiovascular and stroke",,1,"projTutoTrialRisk","2024-02-06"
,"24284515",,"200","200","200","netherlands",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24284438",,,,"331","",," gestational diabetes",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24284363",,"10","381","381","japanese",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24284270",,"1544","1544","1544","turkey",," degenerative/inflammatory arthritis or other rheumatic diseases,",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24284025",,"1245","1245","1245","",," diabetes mellitus,",,,,,,,,,," chronic heart failure:",,1,"projTutoTrialRisk","2024-02-06"
,"24281852",,"875","875","903","united states",," ",,,,,,,,,," breast cancer.",,1,"projTutoTrialRisk","2024-02-06"
,"24281848",,"106","106","106","united states",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24281417",,"44","44","44","",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24281369",,"222","222","222","",," ",,,,,,,,,," childhood epilepsies",,1,"projTutoTrialRisk","2024-02-06"
,"24281366",,"11","11","11","",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24281331",,,,"121","",," symptomatic mitral stenosis",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24281330",,"8583","8583","8583","",," angina and single-vessel disease.",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
