"idResults0","doc_id","PMID","exp1","expType","expLow1","expHigh1","expUnit1","refExp1","outcome","result","icLow","icUpper","measureType","pValue","exp2","adjustment","fromCode","projectName","uploadDate"
,"25281655_6_OR","25281655","30-day heart failure hospitalization or mortality",,"NULL","NULL",," answernotfound"," 30-day mortality",1.58,1.34,1.86,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25281655_2_OR","25281655","chronic metolazone therapy",,"NULL","NULL",," answernotfound"," in-hospital hypotension",1.74,1.17,2.6,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25281655_1_OR","25281655","in-hospital hypotension",,"NULL","NULL",," answernotfound"," adverse 30-day outcomes,",1.98,1.76,2.23,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25281655_5_OR","25281655","in-hospital hypotension",,"NULL","NULL",," answernotfound"," adverse 30-day outcomes,",2.03,1.57,2.61,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25282163_7_OR","25282163","root treatment and follow-up survival",,"NULL","NULL",," answernotfound"," increased hospital mortality.",1.5,0.502,5.01,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25284481_1_OR","25284481","irf5rs2004640t allele",,"NULL","NULL",," hcs."," risk for ra",3.25,2.55,4.12,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25284481_3_OR","25284481","tt genotype",,"NULL","NULL",," hcs."," risk for ra",4.6,3.23,6.57,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25287435_5_OR","25287435","period from initial cancer diagnosis to the start of treatment",,"NULL","NULL",," answernotfound"," developing ild",0.58,0.2,4,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25287435_6_OR","25287435","performance status 2","between","NULL","NULL",," eastern cooperative oncology group"," ild death.",2.45,1.41,4.27,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25287435_8_OR","25287435","interstitial pneumonia",,"NULL","NULL",," answernotfound"," ild death.",6.67,1.35,32.94,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25288467_1_OR","25288467","high factor fxia level at baseline",,"NULL","NULL",," answernotfound"," a recurrent cardiovascular event",1.26,0.33,4.7,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25288467_3_OR","25288467","high factor fxia level",,"NULL","NULL",," answernotfound"," a recurrent cardiovascular event",2.7,1.6,4.2,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25288467_2_OR","25288467","(3.7 pm [2.7","between","NULL","NULL",," answernotfound"," acute thrombotic event.",2.8,1.9,4.3,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25292092_1_OR","25292092","tea intake",,"NULL","NULL",," above or below the reference group."," risk of pancreatic cancer.",0.49,0.3,0.8,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25293675_1_OR","25293675","procedure duration",,"NULL","NULL",," answernotfound"," bleeding/vascular complications and/or device failure",2.1,1.4,3.2,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25293675_4_OR","25293675","age",,"NULL","NULL",," answernotfound"," device failure",2.2,1.4,3.5,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25293675_2_OR","25293675","pci",,"NULL","NULL",," answernotfound"," bleeding/vascular complications and/or device failure",2.7,1.7,4.2,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25293675_3_OR","25293675","gp iib/iiia inhibitors",,"NULL","NULL",," answernotfound"," bleeding/vascular complications and/or device failure",2.9,1.5,5.7,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25294886_3_OR","25294886","codon 13",,"NULL","NULL",," answernotfound"," shorter ttr,",1.23,0.85,1.79,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25294886_5_OR","25294886","codon 13 mutations",,"NULL","NULL",," answernotfound"," shorter ttr",1.59,1,2.56,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25294886_1_OR","25294886","codon 12 mutations",,"NULL","NULL",," answernotfound"," shorter",1.67,1.35,2.04,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25294886_4_OR","25294886","increased risk of relapse",,"NULL","NULL",," answernotfound"," shorter ttr",1.96,1.51,2.56,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25295410_1_OR","25295410","men",,"NULL","NULL",," men"," prior pneumothorax",1.55,1.08,2.22,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25295410_3_OR","25295410","non-hispanic white subjects",,"NULL","NULL",," answernotfound"," prior pneumothorax",1.9,1.34,2.69,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25298168_3_OR","25298168","bms",,"NULL","NULL",," answernotfound"," macce",0.75,0.51,1.09,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25298168_1_OR","25298168","des,",,"NULL","NULL",," answernotfound"," macce and total bleeding events",0.89,0.63,1.25,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25300273_1_OR","25300273","lpcac14:0",,"NULL","NULL",," answernotfound"," overweight/obesity",1.33,1.04,1.69,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25301455_5_OR","25301455","major bleeding",,"NULL","NULL",," answernotfound"," stroke and systemic embolism",0.61,0.39,0.96,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25301455_3_OR","25301455","patients who received amiodarone",,"NULL","NULL",," answernotfound"," stroke or a systemic embolism",0.68,0.4,1.15,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25301455_8_OR","25301455","major bleeding",,"NULL","NULL",," answernotfound"," stroke and systemic embolism",0.72,0.62,0.84,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25301455_4_OR","25301455","patients who received amiodarone",,"NULL","NULL",," answernotfound"," death",0.74,0.55,0.98,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25301455_6_OR","25301455","stroke or systemic embolism",,"NULL","NULL",," answernotfound"," stroke and systemic embolism",0.82,0.68,1,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25301455_7_OR","25301455","death",,"NULL","NULL",," answernotfound"," stroke and systemic embolism",0.93,0.83,1.05,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25301455_1_OR","25301455","stroke or a systemic embolism",,"NULL","NULL",," answernotfound"," mortality and major bleeding",1.47,1.03,2.1,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25301457_4_OR","25301457","mmrs","greater than","NULL","NULL",," answernotfound"," bleeding complications",0.53,0.47,0.61,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25301457_1_OR","25301457","baseline bleeding risk",,"NULL","NULL",," answernotfound"," highest risk of bleeding complications",0.65,0.59,0.72,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25301457_3_OR","25301457","(mmrs","lower than","NULL","NULL",," answernotfound"," mortality reduction related to baseline bleeding risk",0.73,0.62,0.86,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25301758_4_OR","25301758","answernotfound",,"NULL","NULL",," answernotfound"," high likelihood of recurrence,",0.57,0.39,0.83,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25301831_4_OR","25301831","lvef","greater than","50","NULL","%"," answernotfound"," risk of vta",0.16,0.02,1.51,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25301831_1_OR","25301831","lvef","greater than","50","NULL","%"," answernotfound"," risk of vta",0.24,0.07,0.82,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25301831_5_OR","25301831","(lvef","greater than","50","NULL","%"," answernotfound"," risk of vta",0.29,0.09,0.97,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25301831_3_OR","25301831","lvef of 36%-50%:",,"NULL","NULL","%"," answernotfound"," risk of hf or death",0.44,0.28,0.68,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25301831_6_OR","25301831","lvef of 36%-50%:",,"NULL","NULL","%"," answernotfound"," risk of hf or death",0.44,0.28,0.69,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25304187_1_OR","25304187","malaria infection",,"NULL","NULL",," answernotfound"," increased risk of anaemia in pregnancy",1.32,1.11,1.58,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25304187_3_OR","25304187","lack of iron supplementation",,"NULL","NULL",," answernotfound"," risk of anaemia in pregnancy",1.66,1.36,2.03,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25304187_2_OR","25304187","human immuno-deficiency virus infection",,"NULL","NULL",," answernotfound"," risk of anaemia in pregnancy",2.13,1.36,2.9,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25304294_3_OR","25304294","higher baseline adherence to the mdp",,"NULL","NULL",," first quartile:"," lower risk of cvd",0.52,0.36,0.74,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25304294_4_OR","25304294","all-cause mortality",,"NULL","NULL",," answernotfound"," lower risk of cvd",0.53,0.38,0.75,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25304725_3_OR","25304725","diabetes mellitus",,"NULL","NULL",," answernotfound"," risk of stroke recurrence",1.47,1.03,2.1,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25304725_1_OR","25304725","resting heart rate",,"NULL","NULL",," answernotfound"," recurrent stroke.",2.78,1.18,6.58,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25305506_1_OR","25305506","mutant braf",,"NULL","NULL",," answernotfound"," survival",1.43,1.11,1.85,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25305506_2_OR","25305506","mutant kras",,"NULL","NULL",," answernotfound"," survival",1.48,1.27,1.74,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25311220_2_OR","25311220","number of contralateral events",,"NULL","NULL",," answernotfound"," invasive ibe",1.38,0.95,2,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25311633_2_OR","25311633","chocolate consumption",,"NULL","NULL",," answernotfound"," lower risk of heart failure",0.59,0.37,0.94,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25311633_5_OR","25311633","chocolate consumption",,"NULL","NULL",," answernotfound"," lower risk of hf",0.8,0.66,0.98,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25311633_7_OR","25311633","chocolate consumption",,"NULL","NULL",," answernotfound"," lower risk of hf",0.82,0.63,1.07,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25311633_6_OR","25311633","chocolate consumption",,"NULL","NULL",," answernotfound"," lower risk of hf",0.92,0.74,1.13,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25311633_3_OR","25311633","bmi of 25+ kg/m(2)",,"NULL","NULL",," answernotfound"," lower risk of hf",1.01,0.73,1.39,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25311633_4_OR","25311633","chocolate consumption",,"NULL","NULL",," answernotfound"," lower risk of hf",1,0.86,1.03,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25314652_1_OR","25314652","low lp(a) quotient tertile",,"NULL","NULL",," answernotfound"," incident chd,",1.95,1.1,3.47,"relative risk (RR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25316132_1_OR","25316132","cpn-dna positivity",,"NULL","NULL",," non-ami group"," ami",2.56,1.08,6.04,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25319966_3_OR","25319966","migraine",,"NULL","NULL",," answernotfound"," risk of urinary calculi,",1.11,1.04,1.17,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25319966_1_OR","25319966","migraine",,"NULL","NULL",," control cohort"," risk of urinary calculi,",1.58,1.52,1.63,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25320240_1_OR","25320240","stroke",,"NULL","NULL",," answernotfound"," stroke or systemic embolism",0.601,0.322,1.12,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25320240_3_OR","25320240","major bleeding",,"NULL","NULL",," answernotfound"," death",0.846,0.614,1.166,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25320240_4_OR","25320240","warfarin",,"NULL","NULL",," answernotfound"," risk of death",1.082,0.733,1.598,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25325175_1_OR","25325175","pso",,"NULL","NULL",," answernotfound"," rf",5.76,2.01,15.8,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25326088_1_OR","25326088","answernotfound",,"NULL","NULL",," answernotfound"," rtis",1.42,1.08,1.89,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25326088_2_OR","25326088","trimethoprim/sulfamethoxazole prescriptions",,"NULL","NULL",," answernotfound"," lower utis",2.16,1.19,3.91,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25326910_1_OR","25326910","lower baseline hrqol,",,"NULL","NULL",," answernotfound"," decreased smoking abstinence",0.39,0.22,0.68,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25329812_4_OR","25329812","selenium",,"NULL","NULL",," answernotfound"," risk of thyroid cancer",1.23,0.92,1.65,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25329812_3_OR","25329812","vitamin c,",,"NULL","NULL",," answernotfound"," risk of thyroid cancer",1.34,1.02,1.76,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25330801_1_OR","25330801","increasing number of at-risk alleles",,"NULL","NULL",," answernotfound"," colon",6.21,4.72,8.16,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25330801_3_OR","25330801","increasing number of at-risk alleles",,"NULL","NULL",," answernotfound"," crc risk.",7.82,5.26,11.62,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25332243_1_OR","25332243","biochemotherapy",,"NULL","NULL",," answernotfound"," high-risk melanoma",0.75,0.58,0.97,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25332243_3_OR","25332243","median os",,"NULL","NULL",," answernotfound"," answernotfound",0.98,0.74,1.31,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25332324_2_OR","25332324","underweight.",,"NULL","NULL",," answernotfound"," birth weight",0.76,0.59,0.98,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25340183_1_OR","25340183","imt values",,"NULL","NULL",," answernotfound"," plaque progression",2.28,1.18,4.43,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25340946_1_OR","25340946","arg399gln",,"NULL","NULL",," answernotfound"," bc risk",3.56,1.22,10.39,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25340946_3_OR","25340946","arg399gln",,"NULL","NULL",," answernotfound"," risk of bc",4.45,2.35,8.45,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25343949_1_OR","25343949","baseline egfr",,"NULL","NULL",," answernotfound"," incident ckd.",23,1.09,95,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25344019_2_OR","25344019","female sex",,"NULL","NULL",," answernotfound"," cnp",1.8,1.02,3.2,"relative risk (RR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25344019_1_OR","25344019","cardiac failure",,"NULL","NULL",," answernotfound"," cnp.",2.66,1.11,6.4,"relative risk (RR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25344019_3_OR","25344019","time from randomization to treatment","greater than","14","NULL","days"," answernotfound"," risk of cnp and haematoma",3.33,1.05,10.57,"relative risk (RR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25348274_1_OR","25348274","coronary revascularization",,"NULL","NULL",," answernotfound"," lower risk of mortality",0.405,0.174,0.94,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25349301_4_OR","25349301","os",,"NULL","NULL",," answernotfound"," survival",0.65,0.46,0.91,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25349301_5_OR","25349301","pfs",,"NULL","NULL",," answernotfound"," os",0.68,0.5,0.92,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25349301_3_OR","25349301","pfs",,"NULL","NULL",," answernotfound"," answernotfound",0.79,0.65,0.98,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25349301_1_OR","25349301","os",,"NULL","NULL",," answernotfound"," survival",0.88,0.69,1.12,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25349333_2_OR","25349333","statin use",,"NULL","NULL",," answernotfound"," odds of exacerbations",0.67,0.48,0.92,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25349333_1_OR","25349333","statin use",,"NULL","NULL",," answernotfound"," reduced odds of exacerbations",0.68,0.51,0.91,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25349333_4_OR","25349333","statin use",,"NULL","NULL",," answernotfound"," high crp,",0.69,0.56,0.85,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25349333_3_OR","25349333","statin use",,"NULL","NULL",," most severe copd"," risk of exacerbations",1.1,0.5,2.1,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25349333_5_OR","25349333","a high crp",,"NULL","NULL",," answernotfound"," risk of exacerbations,",1.62,1.35,1.94,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25350546_2_OR","25350546","receiving an additional message",,"NULL","NULL",," answernotfound"," significant change in adherence",0.77,0.5,1.2,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25350546_1_OR","25350546","simple text message reminders",,"NULL","NULL",," answernotfound"," adherence",1.45,1.03,2.04,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25354252_4_OR","25354252","mace",,"NULL","NULL",," answernotfound"," mortality",1.08,0.98,1.2,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25354252_5_OR","25354252","overall mortality",,"NULL","NULL",," answernotfound"," death after above- or below-knee amputation",1.65,1.34,2.04,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25354252_3_OR","25354252","ak vs. bk).",,"NULL","NULL",," answernotfound"," mortality",1.67,1.36,2.06,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25354252_1_OR","25354252","ak group",,"NULL","NULL",," answernotfound"," mortality",1.81,1.5,2.18,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25354720_1_OR","25354720","higher serum bone-specific alkaline phosphatase",,"NULL","NULL",," answernotfound"," time to biochemical progression",6.51,2.71,15.62,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25354720_2_OR","25354720","higher serum c-terminal telopeptide of type i collagen",,"NULL","NULL",," answernotfound"," time to biochemical progression",9.62,2.11,43.89,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25355640_2_OR","25355640","the presence of t/t genotype",,"NULL","NULL",," answernotfound"," ovarian carcinoma occurrence",3.5,2.46,4.97,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25355641_1_OR","25355641","elevated nlr",,"NULL","NULL",," answernotfound"," poor rfs",2.52,1.65,3.83,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25355641_2_OR","25355641","elevated nlr",,"NULL","NULL",," answernotfound"," clinical outcomes",2.73,1.74,4.29,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25355641_3_OR","25355641","elevated nlr",,"NULL","NULL",," answernotfound"," clinical outcomes",2.77,1.72,4.46,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25355775_1_OR","25355775","current pain intensity",,"NULL","NULL",," answernotfound"," severe postoperative pain",1.15,1.07,1.25,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25355775_3_OR","25355775","the subject was kept from their usual activities due to pain",,"NULL","NULL",," answernotfound"," severe postoperative pain",1.32,1.13,1.55,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25355775_5_OR","25355775","a diagnosis of symptomatic apical periodontitis",,"NULL","NULL",," answernotfound"," severe postoperative pain",1.63,1.01,2.64,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
