"idResults0","doc_id","PMID","exp1","expType","expLow1","expHigh1","expUnit1","refExp1","outcome","result","icLow","icUpper","measureType","exp2","adjustment","fromCode","projectName","uploadDate"
,"36769634_6","36769634","diagnostic",,"NULL","NULL",,,"excellent functional outcome",0.979,0.962,0.996,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"36790678_1","36790678","exertional desaturation",,"NULL","NULL",,,"progressive disease course   predicted exertional desaturation",8.2,1.8,36.595,"hazard ratio (HR)",,,1,"stridorIah2010","2023-11-11"
,"36791622_1","36791622","elevated hypopnea apnea ratio",,"NULL","NULL",,,"increased nasal resistance",4.4,1.5,13.2,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"36806948_1","36806948","apnea-hypopnea index(ahi)","equal to","NULL","NULL",,,"nondipper bp pattern",1.71,1.28,2.28,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"36806948_2","36806948","ahi gain",,"NULL","NULL",,,"nondipper bp pattern",3.5,2.02,6.07,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"36806948_3","36806948",,,"NULL","NULL",,,,1.7,1.27,2.26,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"36806948_4","36806948","tsat90",,"NULL","NULL",,,"nondipper blood pressure pattern",1.41,1.06,1.87,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"36806948_5","36806948","respiratory arousal index",,"NULL","NULL",,,"nondipper blood pressure pattern",1.74,1.3,2.34,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"36843461_1","36843461","higher crp  lower gfr values",,"NULL","NULL",,,"atrophic changes  brain",2.89,1.47,5.67,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"36859391_1","36859391","obstructive sleep apnea",,"NULL","NULL",,,"adverse cardiovascular cerebrovascular events",1.49,1.12,1.98,"hazard ratio (HR)",,,1,"stridorIah2010","2023-11-11"
,"36859391_2","36859391","obstructive sleep apnea",,"NULL","NULL",,,")",2.04,1.13,3.69,"hazard ratio (HR)",,,1,"stridorIah2010","2023-11-11"
,"36859391_3","36859391","obstructive sleep apnea",,"NULL","NULL",,,"recurrent macrovascular events",1.21,0.96,1.52,"hazard ratio (HR)",,,1,"stridorIah2010","2023-11-11"
,"36863765_1","36863765","racial/ethnic disparities sleep-disordered breathing",,"NULL","NULL",,,"higher prevalence sleep disordered breathing pregnancy",1.81,1.07,2.97,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"36863765_2","36863765","diagnostic factor",,"NULL","NULL",,,"sleep disordered breathing pregnancy",2.2,1.1,4,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"36863765_3","36863765","overweight/obesity",,"NULL","NULL",,,"higher apnea hypopnea index",1.35,1.07,1.69,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"36875453_1","36875453","respiratory event duration",,"NULL","NULL",,,"type 2 diabetes",0.95,0.92,0.98,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"36875453_2","36875453","shorter average apnea duration",,"NULL","NULL",,,"type 2 diabetes",0.95,0.91,0.99,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"36875453_3","36875453",,,"NULL","NULL",,,,1.19,1.12,1.25,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"36883666_1","36883666","age",,"NULL","NULL",,,"severe osa",0.81,0.7,0.93,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"36892035_1","36892035","-risk surgery",,"NULL","NULL",,,"surgery",2.3,1.1,4.8,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"36892035_2","36892035","presence  surgical feeding tube",,"NULL","NULL",,,"disease, medical condition",3.1,1,10,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"36892035_3","36892035","presence  surgical feeding tube",,"NULL","NULL",,,"disease, medical condition",3.1,1.6,6.2,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"36925117_1","36925117","group c",,"NULL","NULL",,,"cardiovascular cerebrovascular events",9.67,1.23,76.37,"hazard ratio (HR)",,,1,"stridorIah2010","2023-11-11"
,"36925117_2","36925117","group d  increased risk cardiovascular cerebrovascular diabetes",,"NULL","NULL",,,"diabetes",11.35,1.55,83.43,"hazard ratio (HR)",,,1,"stridorIah2010","2023-11-11"
,"36930993_1","36930993","race  white",,"NULL","NULL",,,"poor adherence anti hypertensive treatment",1.8,1.15,2.82,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"36930993_2","36930993","lower monthly income, race  white, excessive daytime sleepiness",,"NULL","NULL",,,"lower monthly income, race  white, excessive daytime sleepiness",1.74,1.01,3,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"36930993_3","36930993","excessive daytime sleepiness",,"NULL","NULL",,,"excessive daytime sleepiness",1.63,1.05,2.53,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"36939624_1","36939624","children major medical comorbidities",,"NULL","NULL",,,"severe respiratory events",14.2,5.7,35.2,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"36939624_2","36939624","ahi",,"NULL","NULL",,,"severe respiratory events",7.7,3,19.9,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"36939624_3","36939624","ahi",,"NULL","NULL",,,"severe respiratory events",6.1,2.1,17.9,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"37017487_1","37017487","osa  median pwad index",,"NULL","NULL",,,"cardiovascular risk",2.16,1.07,4.34,"hazard ratio (HR)",,,1,"stridorIah2010","2023-11-11"
,"37044000_1","37044000","treatment phase central apnea hypopnea index",,"NULL","NULL",,,"unstable breathing",1.034,1.008,1.062,"hazard ratio (HR)",,,1,"stridorIah2010","2023-11-11"
,"37044000_2","37044000","diagnostic factor",,"NULL","NULL",,,"drop  pap use",2.477,1.51,4.065,"hazard ratio (HR)",,,1,"stridorIah2010","2023-11-11"
,"37044000_3","37044000","median usage duration","lower than","NULL","NULL",,,"drop  pap use",0.947,0.909,0.986,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"37044000_4","37044000","residual apnea positive airway pressure therapy",,"NULL","NULL",,,"residual apnea",0.973,0.951,0.994,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"37060185_1","37060185",,,"NULL","NULL",,,,1.29,0.99,1.67,"hazard ratio (HR)",,,1,"stridorIah2010","2023-11-11"
,"37060185_2","37060185","comorbid obstructive sleep apnea",,"NULL","NULL",,,"major adverse cardiovascular events",1.21,0.73,2.03,"hazard ratio (HR)",,,1,"stridorIah2010","2023-11-11"
,"37060185_3","37060185","comorbid obstructive sleep apnea",,"NULL","NULL",,,"myocardial infarction complicating acute coronary syndrome",1.7,1.01,3.09,"hazard ratio (HR)",,,1,"stridorIah2010","2023-11-11"
,"37060185_4","37060185",,,"NULL","NULL",,,,1.19,0.91,1.59,"hazard ratio (HR)",,,1,"stridorIah2010","2023-11-11"
,"37115354_1","37115354","mild obstructive sleep apnea",,"NULL","NULL",,,"diabetes mellitus",1.52,1.04,2.21,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"37115354_2","37115354",,,"NULL","NULL",,,,1.13,0.72,1.76,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"37138565_1","37138565","pneumonia",,"NULL","NULL",,,"extubation failure",3.09,1.54,6.23,"relative risk (RR)",,,1,"stridorIah2010","2023-11-11"
,"37138565_2","37138565","history pneumonia",,"NULL","NULL",,,"extubation failure",2.57,1.44,4.56,"relative risk (RR)",,,1,"stridorIah2010","2023-11-11"
,"37138565_3","37138565",,,"NULL","NULL",,,,2.24,1.21,4.12,"relative risk (RR)",,,1,"stridorIah2010","2023-11-11"
,"37138565_4","37138565","palliative surgery",,"NULL","NULL",,,"extubation failure",1.87,1.02,3.43,"relative risk (RR)",,,1,"stridorIah2010","2023-11-11"
,"37164092_1","37164092","pollutant levels",,"NULL","NULL",,,"mild obstructive sleep apnea",1.67,1.36,2.03,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"37178545_1","37178545","acute",,"NULL","NULL",,,"disease",1.031,1.016,1.046,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"37203593_1","37203593","mild--moderate obstructive sleep apnea",,"NULL","NULL",,,"cardiovascular/cerebrovascular comorbidity",1.59,1.08,2.04,"hazard ratio (HR)",,,1,"stridorIah2010","2023-11-11"
,"37203593_2","37203593","age",,"NULL","NULL",,,"≥60 years old.",1.05,0.8,1.39,"hazard ratio (HR)",,,1,"stridorIah2010","2023-11-11"
,"37203593_3","37203593","mmosa",,"NULL","NULL",,,"mortality",3.82,2.25,6.48,"hazard ratio (HR)",,,1,"stridorIah2010","2023-11-11"
,"37234396_1","37234396","self-efficacy scores",,"NULL","NULL",,,"better adherence continuous positive airway pressure therapy",1.1,1.05,1.13,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"37234396_2","37234396","self-efficacy outcome expectancy",,"NULL","NULL",,,"odds risk good adherence cpap therapy",1.1,1.02,1.15,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"37240540_1","37240540","difficult airway alert",,"NULL","NULL",,,"difficult airway",1.33,1.13,1.58,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"37240540_2","37240540","vestibular fold lesions",,"NULL","NULL",,,"difficult videolaryngoscopy",1.82,0.4,8.29,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"37243941_1","37243941","obstructive sleep apnea",,"NULL","NULL",,,"cardiac death",1.65,1.06,2.57,"hazard ratio (HR)",,,1,"stridorIah2010","2023-11-11"
,"37243941_2","37243941","obstructive sleep apnea",,"NULL","NULL",,,"ischemia driven revascularization",2.18,1.03,4.65,"hazard ratio (HR)",,,1,"stridorIah2010","2023-11-11"
,"37264121_1","37264121","resistant hypertension",,"NULL","NULL",,,"left ventricular hypertrophy",7.89,2.18,28.52,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"37264121_2","37264121","rh",,"NULL","NULL",,,"systolic bp",1.04,1,1.07,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"37264121_3","37264121",,,"NULL","NULL",,,,4.31,1.14,16.34,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"37316373_1","37316373","age","greater than","65","NULL","years",,"disease medical condition",2.44,1.22,4.9,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"37316373_2","37316373","older age",,"NULL","NULL",,,"severe position dependent osa",2.24,1.14,4.37,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"37316373_3","37316373","s-ahi/ns-ahi ratio",,"NULL","NULL",,,"positional obstructive sleep apnea",2.52,1.22,5.2,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"37348828_1","37348828","without cpap treatment",,"NULL","NULL",,,"poorer prognosis",2.45,1.09,5.49,"hazard ratio (HR)",,,1,"stridorIah2010","2023-11-11"
,"37348828_2","37348828","severe osa",,"NULL","NULL",,,"poorer prognosis",2.96,1.36,6.42,"hazard ratio (HR)",,,1,"stridorIah2010","2023-11-11"
,"37348828_3","37348828",,,"NULL","NULL",,,,1.66,0.71,3.9,"hazard ratio (HR)",,,1,"stridorIah2010","2023-11-11"
,"37373746_1","37373746","current smoking",,"NULL","NULL",,,"high mpo levels",1.73,1.06,2.84,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"37373746_2","37373746","high mpo levels",,"NULL","NULL",,,"chronic obstructive pulmonary disease",2.41,1.44,4.03,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"37373746_3","37373746","beta blocker",,"NULL","NULL",,,"high mpo levels",1.81,1.04,3.16,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"37373746_4","37373746","current smoking",,"NULL","NULL",,,"obstructive sleep apnea",2.07,1.23,3.5,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"37373746_5","37373746",,,"NULL","NULL",,,,1.91,1.18,3.09,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"37380034_2","37380034","new onset mid-pregnancy sdb",,"NULL","NULL",,,"neonatal morbidity",1.43,1.05,1.94,"relative risk (RR)",,,1,"stridorIah2010","2023-11-11"
,"37422579_1","37422579","apnea-hypopnea index",,"NULL","NULL",,,"overall mortalityare",90,3.6,95,"hazard ratio (HR)",,,1,"stridorIah2010","2023-11-11"
,"37450025_1","37450025","exposure nuts / seeds",,"NULL","NULL",,,"foreign body aspiration",1.994,1.29,3.082,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"37510754_1","37510754","age",,"NULL","NULL",,,"severe nocturnal hypoxemia",1.08,1.01,1.15,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"37510754_2","37510754",,,"NULL","NULL",,,,1.11,1.02,1.12,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"37510754_3","37510754","age",,"NULL","NULL",,,"severe nocturnal hypoxemia",1.17,1.02,1.35,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"37523657_1","37523657","night--night sleep regularity",,"NULL","NULL",,,"lower hazard mortality",0.75,0.65,0.87,"hazard ratio (HR)",,,1,"stridorIah2010","2023-11-11"
,"37550866_1","37550866","race / ethnicity",,"NULL","NULL",,,"dyspnea",58.6,7.2,475.4,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"37550866_2","37550866","racial/ethnic minority status",,"NULL","NULL",,,"upper respiratory infection",7.6,1.6,35.3,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"37554508_1","37554508","dexamethasone",,"NULL","NULL",,,"postextubation stridor",0.39,0.22,0.7,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"37554508_2","37554508","methylprednisolone",,"NULL","NULL",,,"postextubation stridor",0.22,0.11,0.41,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"37554508_3","37554508","methylprednisolone",,"NULL","NULL",,,"postextubation stridor  risk reintubation",0.24,0.08,0.67,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"37554508_4","37554508","corticosteroids",,"NULL","NULL",,,"postextubation stridor",0.55,0.24,1.26,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"37554508_5","37554508","dexamethasone",,"NULL","NULL",,,"reintubation",0.34,0.13,0.85,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"37554508_6","37554508","methylprednisolone",,"NULL","NULL",,,"postextubation stridor reintubation",0.42,0.25,0.7,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"37586922_1","37586922","osa",,"NULL","NULL",,,"macce",1.327,1.019,1.728,"hazard ratio (HR)",,,1,"stridorIah2010","2023-11-11"
,"37586922_2","37586922",,,"NULL","NULL",,,,2.194,1.17,4.117,"hazard ratio (HR)",,,1,"stridorIah2010","2023-11-11"
,"37612051_1","37612051","obstructive sleep apnea",,"NULL","NULL",,,"cardiovascular death",1.861,1.239,2.796,"hazard ratio (HR)",,,1,"stridorIah2010","2023-11-11"
,"37612051_2","37612051","1.135",,"NULL","NULL",,,"ischemic cardiovascular event",1.135,0.882,1.46,"hazard ratio (HR)",,,1,"stridorIah2010","2023-11-11"
,"37612051_3","37612051","obstructive sleep apnea",,"NULL","NULL",,,"cardiovascular",1.896,1.124,3.199,"hazard ratio (HR)",,,1,"stridorIah2010","2023-11-11"
,"37621268_1","37621268","obesity",,"NULL","NULL",,,"obesity",3.13,1.83,5.34,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"37621268_2","37621268","age",,"NULL","NULL",,,"severe obstructive sleep apnea",1.2,1.05,1.38,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"37623447_1","37623447","h-mp",,"NULL","NULL",,,"adherence",2.93,1.25,6.86,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"37643405_1","37643405","hiv",,"NULL","NULL",,,"hypertension",3.05,1.33,7.01,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"37643405_2","37643405","sleep-disordered breathing",,"NULL","NULL",,,"hypertension",2.93,1.46,5.86,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"37643405_3","37643405","co-occurring hypertension hiv",,"NULL","NULL",,,"hypertension",3.24,1.62,6.47,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"37660685_1","37660685","severe obstructive sleep apnea",,"NULL","NULL",,,"intracranial artery calcification",1.65,1.43,1.91,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"37660685_2","37660685","moderate osa",,"NULL","NULL",,,"intracranial artery calcification",1.23,1.05,1.43,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"37660685_3","37660685","bmi","lower than","NULL","NULL",,,"severe obstructive sleep apnea",1.96,1.55,2.48,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"37660685_4","37660685","obstructive sleep apnea",,"NULL","NULL",,,"moderate obstructive sleep apnea",1.21,1.02,1.51,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"37660685_5","37660685",,,"NULL","NULL",,,,1.76,1.36,2.25,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"37661785_1","37661785","() :5.33",,"NULL","NULL",,,"post treatment apnea hypopnea index",5.33,1.21,23.42,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"37672634_1","37672634","palate shape",,"NULL","NULL",,,"surgical response lower",0.45,0.22,0.92,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"37672634_2","37672634","vertical palate",,"NULL","NULL",,,"surgical response",0.33,0.15,0.78,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"37695743_1","37695743",,,"NULL","NULL",,,,1.82,1.15,2.89,"hazard ratio (HR)",,,1,"stridorIah2010","2023-11-11"
,"37748322_1","37748322","cp",,"NULL","NULL",,,"respiratory complications",8.9,2.1,37.9,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"37751461_1","37751461","age",,"NULL","NULL",,,"obstructive sleep apnea",1.07,1.02,1.13,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"37751461_2","37751461",,,"NULL","NULL",,,,1.05,1.02,1.09,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"37751461_3","37751461","age",,"NULL","NULL",,,"disease medical condition",2.76,1.12,6.8,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"37751461_4","37751461","age",,"NULL","NULL",,,"acute exacerbation",1,1,95,"hazard ratio (HR)",,,1,"stridorIah2010","2023-11-11"
,"37751461_5","37751461","acute exacerbation",,"NULL","NULL",,,"acute exacerbations",13.83,5.71,33.47,"hazard ratio (HR)",,,1,"stridorIah2010","2023-11-11"
,"37751461_6","37751461","oxygen saturation",,"NULL","NULL",,,"mortality",1.08,1.02,1.14,"hazard ratio (HR)",,,1,"stridorIah2010","2023-11-11"
,"37764726_1","37764726","age",,"NULL","NULL",,,"atrial fibrillation",4.02,1.895,8.527,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"37764726_2","37764726","diagnostic",,"NULL","NULL",,,"atrial fibrillation",2.718,1.461,5.057,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"37764726_3","37764726","age",,"NULL","NULL",,,"atrial fibrillation",2.129,1.077,4.209,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"37764726_4","37764726","reduced slow-wave sleep",,"NULL","NULL",,,"atrial fibrillation",5.361,1.505,19.104,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"37770283_1","37770283","age","greater than","65","NULL","years",,"moderate severe obstructive sleep apnea",3.04,1.2,7.69,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"37772691_1","37772691","nocturnal oxygen saturation levels",,"NULL","NULL",,,"cause mortality",0.93,0.9,0.96,"hazard ratio (HR)",,,1,"stridorIah2010","2023-11-11"
,"37772691_2","37772691","nocturnal hypoxemia",,"NULL","NULL",,,"cause mortality",0.91,0.87,0.96,"hazard ratio (HR)",,,1,"stridorIah2010","2023-11-11"
,"37772691_3","37772691","diagnostic",,"NULL","NULL",,,"cause mortality",0.98,0.97,0.99,"hazard ratio (HR)",,,1,"stridorIah2010","2023-11-11"
,"37787175_1","37787175","duration mechanical ventilation greater 48 h .",,"NULL","NULL",,,"increased risk pes",1.75,1.13,2.71,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"37787175_2","37787175","nonelective intubation",,"NULL","NULL",,,"post extubation stridor",2.92,1.91,4.46,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"37787175_3","37787175","endotracheal tube diameter",,"NULL","NULL",,,"post extubation",1.96,1.18,3.27,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"37806037_1","37806037",,,"NULL","NULL",,,,2.54,1.05,6.16,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"37833112_1","37833112","osa",,"NULL","NULL",,,"laryngopharyngeal reflux",9.995,1.084,92.181,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"37840161_1","37840161","apnea-hypopnea index",,"NULL","NULL",,,"hypertension",0.691,0.483,0.99,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"37840161_2","37840161",,,"NULL","NULL",,,,0.879,0.784,0.986,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"37862977_1","37862977","obstructive sleep apnea",,"NULL","NULL",,,"major adverse cardiovascular events",1.74,1.04,2.9,"hazard ratio (HR)",,,1,"stridorIah2010","2023-11-11"
,"37862977_2","37862977",,,"NULL","NULL",,,,1.19,0.94,1.51,"hazard ratio (HR)",,,1,"stridorIah2010","2023-11-11"
,"37914898_1","37914898","poor prognosis children laryngomalacia",,"NULL","NULL",,,"poor prognosis",3.868,1.34,11.168,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"37914898_2","37914898","low birth weight",,"NULL","NULL",,,"low birth weight",4.517,1.477,13.819,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"37914898_3","37914898",,,"NULL","NULL",,,,7.219,2.534,20.564,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
